yr;regionos;aaidx3c;aaidx5c_loc;aampwr;aalpwr;impdec;impelec;trustfedgov;truststgov;trustcitygov;eval_presfpv3;eval_preffpv3;eval_govfpv3;age_std;educ_std;tid_rel_std;inchhpc_std;gender2;ptyidPT;ptyvpres3;region
2018;NE;Decentralist;Decentralist;No one;President;Federal Government;Federal Government;1.0;2.0;2.0;1.0;2.0;1.0;-0.561888677499799;-1.293764197032224;0.1717240948813881;-0.5908091426784291;1;0;PT/Lula;NE
2018;NE;Decentralist;Regionalist;Governor;Major;State Government;Federal Government;3.0;3.0;0.0;1.0;1.0;3.0;1.0717828596098888;-1.293764197032224;1.276615558071715;-0.58306813565588;0;0;PT/Lula;NE
2018;NE;Status Quo;Status Quo;No one;No one;Federal Government;Federal Government;2.0;2.0;2.0;1.0;2.0;2.0;1.0717828596098888;-1.293764197032224;0.1717240948813881;-0.5575579988770251;1;0;PT/Lula;NE
2018;NE;Decentralist;Localist;Major;Governor;Federal Government;Federal Government;2.0;2.0;2.0;1.0;2.0;2.0;0.7876660705473345;-1.293764197032224;-0.9331673683089384;-0.6288104498800338;1;0;PT/Lula;NE
2018;NE;Centralist;Centralist;President;No one;Federal Government;Federal Government;2.0;1.0;1.0;1.0;2.0;2.0;0.2904616896878643;-1.293764197032224;-2.038058831499265;-0.5908091426784291;0;0;PT/Lula;NE
2018;NE;Decentralist;Decentralist;No one;President;Federal Government;Federal Government;3.0;1.0;2.0;2.0;1.0;1.0;-1.4852682419531007;-1.293764197032224;0.1717240948813881;-0.5908091426784291;1;0;PT/Lula;NE
2018;NE;Status Quo;Status Quo;No one;No one;Federal Government;Federal Government;2.0;1.0;1.0;3.0;1.0;2.0;0.7876660705473345;-1.293764197032224;0.1717240948813881;-0.5908091426784291;0;0;PT/Lula;NE
2018;NE;Decentralist;Regionalist;Governor;No one;Federal Government;Federal Government;1.0;1.0;1.0;1.0;2.0;2.0;0.0063449006253098;0.1977935238570568;0.1717240948813881;-0.3913022798700046;1;0;PT/Lula;NE
2018;NE;Status Quo;Status Quo;No one;No one;Federal Government;Federal Government;2.0;2.0;1.0;2.0;1.0;1.0;0.8586952678129731;-0.5479853365875836;0.1717240948813881;-0.4892377475037697;1;0;PT/Lula;NE
2018;NE;Status Quo;Status Quo;No one;No one;Local Government;Federal Government;2.0;3.0;3.0;1.0;2.0;2.0;0.2904616896878643;0.1977935238570568;0.1717240948813881;-0.6132279032762012;1;0;PT/Lula;NE
2018;NO;Decentralist;Localist;Major;No one;Federal Government;Federal Government;0.0;1.0;1.0;1.0;2.0;1.0;0.148403295156587;0.9435723843016972;-0.9331673683089384;-0.5126953445417973;1;0;PT/Lula;NO
2018;NO;Status Quo;Status Quo;No one;No one;Federal Government;Federal Government;0.0;1.0;0.0;1.0;1.0;1.0;-0.7749762692967147;0.9435723843016972;-0.9331673683089384;-0.301576971199549;1;0;;NO
2018;NO;Centralist;Centralist;President;Governor;State Government;All Levels;0.0;1.0;0.0;1.0;1.0;1.0;0.8586952678129731;-1.293764197032224;-2.038058831499265;-0.6612601257826386;1;0;PT/Lula;NO
2018;NO;Status Quo;Status Quo;No one;No one;Local Government;;0.0;0.0;0.0;1.0;1.0;1.0;-0.8460054665623533;0.9435723843016972;-0.9331673683089384;0.3317781488271955;0;0;;NO
2018;NO;Centralist;Centralist;President;Major;Federal Government;Federal Government;1.0;2.0;1.0;1.0;1.0;2.0;0.7876660705473345;-0.5479853365875836;0.1717240948813881;-0.6726335061647126;1;0;PT/Lula;NO
2018;NO;Decentralist;Regionalist;Governor;President;Federal Government;Federal Government;1.0;1.0;1.0;1.0;2.0;1.0;-0.9880638610936304;0.9435723843016972;0.1717240948813881;-0.5227486004152376;0;1;PT/Lula;NO
2018;NO;Decentralist;Localist;Major;Governor;State Government;State Government;2.0;2.0;2.0;2.0;2.0;2.0;-0.561888677499799;0.1977935238570568;-0.9331673683089384;;1;0;;NO
2018;NO;Decentralist;Regionalist;Governor;Major;Federal Government;Federal Government;1.0;0.0;1.0;1.0;1.0;1.0;-0.7039470720310761;0.9435723843016972;-0.9331673683089384;-0.5126953445417973;0;0;PT/Lula;NO
2018;NO;Decentralist;Decentralist;No one;President;Federal Government;Federal Government;0.0;1.0;1.0;2.0;1.0;1.0;-0.561888677499799;0.9435723843016972;-0.9331673683089384;-0.5009665460227835;1;0;PSDB/DEM;NO
2018;NO;Decentralist;Regionalist;Governor;Major;Federal Government;Federal Government;0.0;1.0;1.0;1.0;1.0;1.0;-0.0646842966403287;1.6893512447463377;-0.9331673683089384;1.5633019933236432;0;0;PT/Lula;NO
2018;NO;Decentralist;Localist;Major;Governor;Local Government;State Government;0.0;0.0;0.0;1.0;1.0;1.0;-0.1357134939059673;0.9435723843016972;-0.9331673683089384;-0.3297260876451822;0;0;PT/Lula;NO
2018;NO;;;No one;Major;State Government;Federal Government;0.0;0.0;0.0;1.0;1.0;1.0;-1.059093058359269;0.1977935238570568;-0.9331673683089384;-0.301576971199549;0;0;;NO
2018;NO;Status Quo;Status Quo;No one;No one;Federal Government;Federal Government;0.0;2.0;0.0;1.0;1.0;1.0;0.5035492814847801;0.1977935238570568;0.1717240948813881;0.6836421043976092;0;0;;NO
2018;NO;Status Quo;Status Quo;No one;No one;Federal Government;Federal Government;0.0;1.0;0.0;1.0;2.0;1.0;-0.9880638610936304;0.9435723843016972;0.1717240948813881;-0.3719497623136318;1;0;;NO
2018;NO;Decentralist;Decentralist;No one;President;State Government;Federal Government;0.0;0.0;0.0;1.0;1.0;1.0;0.4325200842191415;-0.5479853365875836;-0.9331673683089384;;1;0;;NO
2018;NO;Status Quo;Status Quo;No one;No one;Local Government;Federal Government;1.0;1.0;1.0;2.0;2.0;1.0;-1.1301222556249078;0.1977935238570568;0.1717240948813881;-0.6263744686491617;1;0;;NO
2018;NO;Centralist;Centralist;President;Governor;Federal Government;Federal Government;1.0;1.0;0.0;1.0;2.0;1.0;-1.4852682419531007;0.9435723843016972;-0.9331673683089384;-0.4599157512062352;1;0;;NO
2018;NO;;;No one;;State Government;Federal Government;0.0;0.0;0.0;1.0;1.0;1.0;-0.0646842966403287;0.9435723843016972;0.1717240948813881;-0.5478817400988386;1;0;;NO
2018;NO;Decentralist;Regionalist;Governor;President;State Government;Local Government;0.0;3.0;0.0;1.0;1.0;3.0;0.9297244650786116;0.1977935238570568;0.1717240948813881;;1;0;PT/Lula;NO
2018;NO;Status Quo;Status Quo;No one;No one;State Government;Federal Government;1.0;1.0;1.0;1.0;2.0;1.0;1.0007536623442503;0.9435723843016972;2.381507021262041;0.0678801821493852;0;1;PT/Lula;NO
2018;NO;;;No one;Governor;State Government;State Government;0.0;0.0;0.0;1.0;1.0;1.0;-1.2011514528905465;-0.5479853365875836;0.1717240948813881;;1;0;;NO
2018;NO;Status Quo;Status Quo;No one;No one;Federal Government;Federal Government;2.0;1.0;2.0;1.0;2.0;1.0;-1.4142390446874622;-0.5479853365875836;0.1717240948813881;-0.2839837734210284;0;0;;NO
2018;NO;Status Quo;Status Quo;No one;No one;Federal Government;;2.0;0.0;0.0;1.0;1.0;1.0;-0.8460054665623533;0.1977935238570568;0.1717240948813881;-0.5126953445417973;1;0;;NO
2018;NO;Decentralist;Decentralist;No one;President;Federal Government;Federal Government;0.0;2.0;2.0;1.0;1.0;2.0;-0.8460054665623533;1.6893512447463377;-0.9331673683089384;;1;1;PT/Lula;NO
2018;NO;Centralist;Centralist;President;No one;Federal Government;Federal Government;1.0;0.0;0.0;1.0;1.0;1.0;1.0007536623442503;-1.293764197032224;0.1717240948813881;-0.6710341245484834;1;0;PT/Lula;NO
2018;NO;Decentralist;Localist;Major;President;Federal Government;Federal Government;0.0;0.0;0.0;1.0;1.0;1.0;1.9951624240631909;-1.293764197032224;0.1717240948813881;-0.0524572906556962;0;0;;NO
2018;NO;Status Quo;Status Quo;No one;No one;Local Government;Local Government;0.0;1.0;1.0;1.0;1.0;1.0;0.4325200842191415;-1.293764197032224;0.1717240948813881;-0.5126953445417973;0;0;PT/Lula;NO
2018;NO;Decentralist;Localist;Major;President;Local Government;Local Government;0.0;1.0;1.0;1.0;1.0;1.0;0.2904616896878643;-1.293764197032224;0.1717240948813881;-0.3881355042698708;1;0;PT/Lula;NO
2018;NO;Decentralist;Regionalist;Governor;President;Federal Government;Federal Government;0.0;0.0;0.0;1.0;1.0;1.0;1.426928845938082;-1.293764197032224;0.1717240948813881;-0.0904585978573008;0;0;PT/Lula;NO
2018;NO;Centralist;Centralist;President;No one;Federal Government;All Levels;1.0;1.0;0.0;1.0;2.0;2.0;-0.8460054665623533;-1.293764197032224;2.381507021262041;-0.4599157512062352;1;0;PT/Lula;NO
2018;NO;Decentralist;Decentralist;No one;President;;Federal Government;0.0;2.0;1.0;1.0;1.0;;-0.2777718884372445;-0.5479853365875836;-0.9331673683089384;-0.5478817400988386;1;0;;NO
2018;NO;Decentralist;Regionalist;Governor;Major;Federal Government;Federal Government;2.0;2.0;2.0;1.0;2.0;2.0;-0.0646842966403287;-1.293764197032224;0.1717240948813881;-0.1608313889713836;1;0;PT/Lula;NO
2018;NO;Decentralist;Localist;Major;No one;Federal Government;All Levels;1.0;0.0;1.0;1.0;2.0;1.0;-0.1357134939059673;1.6893512447463377;0.1717240948813881;-0.3719497623136318;1;0;PT/Lula;NO
2018;NO;;;President and Governor;No one;Federal Government;Federal Government;2.0;3.0;1.0;1.0;1.0;3.0;-1.1301222556249078;0.9435723843016972;0.1717240948813881;0.0151005888138232;0;0;PT/Lula;NO
2018;NO;Status Quo;Status Quo;No one;No one;Local Government;Federal Government;2.0;1.0;1.0;1.0;2.0;1.0;-1.4852682419531007;0.9435723843016972;0.1717240948813881;-0.137373791933356;1;0;;NO
2018;NO;Status Quo;Status Quo;No one;No one;Federal Government;Federal Government;3.0;2.0;1.0;1.0;3.0;2.0;-1.4852682419531007;-1.293764197032224;-2.038058831499265;-0.5126953445417973;0;1;PT/Lula;NO
2018;NO;Decentralist;Localist;Major;President;Local Government;Federal Government;1.0;1.0;3.0;1.0;3.0;1.0;-0.7039470720310761;-0.5479853365875836;-0.9331673683089384;-0.556678338988099;1;0;PT/Lula;NO
2018;NO;Centralist;Centralist;President;Governor;Federal Government;Federal Government;1.0;0.0;1.0;1.0;2.0;1.0;-0.7039470720310761;0.1977935238570568;0.1717240948813881;-0.5501688558100464;1;0;;NO
2018;NO;Decentralist;Localist;Major;Governor;Federal Government;Federal Government;0.0;0.0;0.0;1.0;1.0;1.0;-0.561888677499799;-1.293764197032224;0.1717240948813881;-0.3719497623136318;1;0;;NO
2018;NO;Decentralist;Localist;Major;Governor;Local Government;Local Government;0.0;0.0;3.0;1.0;3.0;1.0;-0.2777718884372445;0.9435723843016972;0.1717240948813881;-0.301576971199549;0;0;Others;NO
2018;NO;Decentralist;Localist;Governor and Major;President and Governor;Federal Government;Local Government;3.0;2.0;3.0;1.0;1.0;1.0;1.1428120568755276;-1.293764197032224;-0.9331673683089384;-0.5126953445417973;0;1;;NO
2018;NO;;;No one;Governor;Federal Government;Local Government;1.0;1.0;1.0;1.0;1.0;1.0;0.5035492814847801;0.9435723843016972;-2.038058831499265;0.0972021784469197;0;0;;NO
2018;NO;;;President and Governor;President and Governor;State Government;Local Government;2.0;2.0;3.0;1.0;1.0;1.0;0.5035492814847801;-1.293764197032224;-2.038058831499265;1.3873700155384363;0;0;PSDB/DEM;NO
2018;NO;Decentralist;Localist;Major;Governor;Federal Government;Federal Government;1.0;2.0;2.0;1.0;3.0;2.0;-0.561888677499799;-0.5479853365875836;1.276615558071715;-0.2546617771234939;0;0;PSDB/DEM;NO
2018;NO;;;No one;Governor;Federal Government;Local Government;1.0;1.0;1.0;1.0;1.0;1.0;0.9297244650786116;-0.5479853365875836;-0.9331673683089384;-0.3719497623136318;1;0;;NO
2018;NO;Status Quo;Status Quo;No one;No one;Federal Government;Federal Government;0.0;2.0;2.0;1.0;2.0;2.0;-0.6329178747654375;0.1977935238570568;0.1717240948813881;-0.196017784528425;0;0;PT/Lula;NO
2018;NO;Decentralist;Localist;President and Major;President and Governor;Local Government;Local Government;2.0;2.0;2.0;1.0;1.0;1.0;-0.7039470720310761;1.6893512447463377;-0.9331673683089384;0.4490661340173335;0;0;;NO
2018;BA;;;Major;Major;Local Government;Federal Government;2.0;3.0;3.0;1.0;2.0;2.0;0.0063449006253098;-0.5479853365875836;0.1717240948813881;0.0678801821493852;0;0;PSDB/DEM;NE
2018;BA;Centralist;Centralist;President;Governor;State Government;State Government;0.0;0.0;0.0;1.0;1.0;1.0;1.426928845938082;0.9435723843016972;0.1717240948813881;-0.301576971199549;1;0;;NE
2018;BA;Decentralist;Decentralist;All;President;All Levels;Federal Government;2.0;3.0;1.0;1.0;1.0;3.0;-0.2777718884372445;0.9435723843016972;;-0.0200858067432181;0;1;PT/Lula;NE
2018;BA;Centralist;Centralist;President;Major;State Government;State Government;0.0;3.0;1.0;1.0;2.0;3.0;-0.2777718884372445;0.9435723843016972;-2.038058831499265;1.5633019933236432;0;1;PT/Lula;NE
2018;BA;;;No one;;State Government;Federal Government;0.0;2.0;1.0;1.0;1.0;3.0;1.0007536623442503;0.9435723843016972;0.1717240948813881;0.0972021784469197;1;1;PT/Lula;NE
2018;BA;Status Quo;Status Quo;No one;No one;State Government;Federal Government;1.0;3.0;2.0;2.0;2.0;3.0;1.7110456350006362;1.6893512447463377;0.1717240948813881;0.3317781488271955;1;0;;NE
2018;BA;Centralist;Centralist;President;Governor;Local Government;Federal Government;2.0;0.0;2.0;3.0;3.0;2.0;1.924133226797552;1.6893512447463377;0.1717240948813881;4.55414561567216;0;0;PSDB/DEM;NE
2018;BA;Status Quo;Status Quo;No one;No one;Federal Government;Federal Government;1.0;1.0;1.0;1.0;2.0;1.0;-0.6329178747654375;0.9435723843016972;2.381507021262041;;1;0;;NE
2018;BA;Status Quo;Status Quo;No one;No one;;;1.0;1.0;1.0;2.0;2.0;2.0;1.2848704514068048;0.9435723843016972;0.1717240948813881;;1;0;;NE
2018;BA;Centralist;Centralist;President;Governor;State Government;State Government;3.0;3.0;3.0;1.0;3.0;;0.7166368732816959;0.1977935238570568;-0.9331673683089384;-0.196017784528425;0;0;PSDB/DEM;NE
2018;BA;Status Quo;Status Quo;No one;No one;Federal Government;State Government;0.0;2.0;2.0;1.0;2.0;1.0;-0.4198302829685217;1.6893512447463377;0.1717240948813881;0.96513326885394;1;0;Others;NE
2018;BA;;;No one;Major;State Government;Federal Government;0.0;1.0;1.0;1.0;2.0;2.0;-0.4908594802341603;0.9435723843016972;0.1717240948813881;0.2262189621560714;1;0;PT/Lula;NE
2018;BA;Decentralist;Decentralist;No one;President;Federal Government;Federal Government;0.0;2.0;0.0;1.0;1.0;2.0;0.2194324924222256;0.9435723843016972;-0.9331673683089384;;1;1;PT/Lula;NE
2018;BA;Centralist;Centralist;President;Major;Federal Government;Federal Government;1.0;2.0;1.0;1.0;1.0;2.0;1.0717828596098888;0.9435723843016972;-0.9331673683089384;0.1558461710419886;0;1;PT/Lula;NE
2018;BA;Decentralist;Localist;Major;President;Local Government;Federal Government;1.0;2.0;2.0;2.0;3.0;2.0;-0.7039470720310761;1.6893512447463377;-0.9331673683089384;6.313465393524227;0;0;PSDB/DEM;NE
2018;BA;Status Quo;Status Quo;No one;No one;State Government;Federal Government;0.0;1.0;0.0;1.0;1.0;1.0;1.9951624240631909;-0.5479853365875836;0.1717240948813881;-0.2194753815664526;1;1;PT/Lula;NE
2018;BA;Status Quo;Status Quo;No one;No one;Federal Government;All Levels;1.0;0.0;0.0;1.0;2.0;2.0;0.0773740978909484;-1.293764197032224;0.1717240948813881;2.0910979266792635;0;0;;NE
2018;BA;Status Quo;Status Quo;No one;No one;Federal Government;;0.0;0.0;0.0;1.0;1.0;2.0;1.0717828596098888;0.9435723843016972;0.1717240948813881;0.2815118694599938;1;0;;NE
2018;BA;Decentralist;Localist;Major;President;Federal Government;Local Government;0.0;1.0;3.0;1.0;1.0;1.0;-0.1357134939059673;0.9435723843016972;0.1717240948813881;;1;0;;NE
2018;BA;Decentralist;Localist;Major;No one;Federal Government;;;;;1.0;2.0;2.0;0.0773740978909484;0.9435723843016972;0.1717240948813881;;0;0;;NE
2018;BA;;;No one;All;All Levels;All Levels;0.0;1.0;1.0;1.0;2.0;2.0;0.0063449006253098;1.6893512447463377;0.1717240948813881;-0.5478817400988386;1;0;PT/Lula;NE
2018;BA;Decentralist;Regionalist;Governor;Major;Federal Government;Federal Government;1.0;2.0;2.0;1.0;2.0;1.0;-0.2777718884372445;1.6893512447463377;-0.9331673683089384;-0.196017784528425;1;0;PT/Lula;NE
2018;BA;Centralist;Centralist;President;Major;All Levels;Local Government;0.0;3.0;1.0;1.0;2.0;2.0;1.4979580432037205;1.6893512447463377;-0.9331673683089384;;0;0;PT/Lula;NE
2018;BA;;;Governor;Governor;State Government;Federal Government;1.0;1.0;1.0;1.0;1.0;1.0;0.5745784787504187;1.6893512447463377;0.1717240948813881;-0.58306813565588;1;0;PT/Lula;NE
2018;BA;Decentralist;Localist;Major;President;Federal Government;Federal Government;1.0;1.0;0.0;1.0;1.0;1.0;-0.4908594802341603;0.9435723843016972;0.1717240948813881;-0.3954073593516593;1;0;PT/Lula;NE
2018;BA;Decentralist;Localist;Major;No one;Federal Government;Federal Government;1.0;1.0;1.0;1.0;1.0;1.0;1.213841254141166;-0.5479853365875836;-0.9331673683089384;-0.4071361578706732;1;0;;NE
2018;BA;Status Quo;Status Quo;No one;No one;All Levels;Federal Government;2.0;2.0;2.0;1.0;2.0;1.0;0.7876660705473345;0.1977935238570568;-2.038058831499265;-0.196017784528425;0;1;PT/Lula;NE
2018;BA;;;No one;;Federal Government;Federal Government;1.0;1.0;1.0;1.0;;1.0;0.3614908869535029;0.1977935238570568;0.1717240948813881;;0;0;PT/Lula;NE
2018;BA;Decentralist;Decentralist;No one;President;Federal Government;Federal Government;1.0;3.0;3.0;1.0;2.0;2.0;-0.561888677499799;1.6893512447463377;-0.9331673683089384;3.1466897933905047;0;0;PSDB/DEM;NE
2018;BA;Status Quo;Status Quo;No one;No one;State Government;All Levels;0.0;3.0;2.0;1.0;1.0;1.0;0.148403295156587;0.9435723843016972;0.1717240948813881;;0;0;;NE
2018;BA;;;No one;Major;State Government;Federal Government;0.0;1.0;0.0;1.0;1.0;1.0;-0.4908594802341603;0.9435723843016972;-0.9331673683089384;;0;0;;NE
2018;BA;Centralist;Centralist;President;Major;State Government;State Government;0.0;2.0;1.0;1.0;1.0;1.0;-0.2777718884372445;0.9435723843016972;-2.038058831499265;0.5428965221694437;0;0;;NE
2018;BA;Decentralist;Localist;Major;President;State Government;State Government;2.0;2.0;2.0;2.0;2.0;2.0;-0.561888677499799;1.6893512447463377;0.1717240948813881;2.0910979266792635;0;0;Others;NE
2018;BA;;;No one;All;All Levels;Federal Government;0.0;2.0;2.0;1.0;2.0;3.0;0.4325200842191415;1.6893512447463377;0.1717240948813881;;0;0;;NE
2018;BA;Decentralist;Regionalist;Governor;President;State Government;Federal Government;1.0;2.0;2.0;1.0;2.0;2.0;-0.7039470720310761;0.9435723843016972;0.1717240948813881;-0.4892377475037697;0;0;PT/Lula;NE
2018;BA;Status Quo;Status Quo;No one;No one;Federal Government;Federal Government;1.0;2.0;2.0;1.0;3.0;2.0;-1.1301222556249078;1.6893512447463377;-0.9331673683089384;-0.196017784528425;1;0;;NE
2018;BA;Decentralist;Localist;Major;President and Governor;State Government;Federal Government;1.0;0.0;0.0;1.0;1.0;1.0;-0.7749762692967147;0.9435723843016972;-2.038058831499265;-0.196017784528425;0;0;PT/Lula;NE
2018;BA;Decentralist;Localist;Major;President;Federal Government;;0.0;1.0;1.0;1.0;1.0;1.0;-0.1357134939059673;0.9435723843016972;-0.9331673683089384;1.1058788510821056;0;0;;NE
2018;BA;;;No one;All;Federal Government;Federal Government;0.0;1.0;1.0;1.0;1.0;2.0;1.0007536623442503;0.9435723843016972;-2.038058831499265;;0;0;;NE
2018;BA;;;All;All;State Government;Federal Government;2.0;2.0;2.0;2.0;2.0;2.0;-0.9880638610936304;0.1977935238570568;0.1717240948813881;;1;0;;NE
2018;BA;;;No one;Major;Federal Government;State Government;0.0;2.0;0.0;1.0;1.0;3.0;-0.7749762692967147;0.9435723843016972;0.1717240948813881;0.7938928104763386;0;0;PT/Lula;NE
2018;BA;Decentralist;Decentralist;No one;President;Federal Government;Federal Government;0.0;2.0;2.0;1.0;1.0;2.0;-0.7039470720310761;0.9435723843016972;0.1717240948813881;0.4490661340173335;0;0;;NE
2018;BA;Decentralist;Regionalist;Governor;President;Federal Government;Federal Government;0.0;0.0;0.0;2.0;3.0;1.0;-0.7039470720310761;0.9435723843016972;-0.9331673683089384;-0.3484921652756042;1;0;PT/Lula;NE
2018;BA;Status Quo;Status Quo;No one;No one;Federal Government;Federal Government;0.0;1.0;1.0;1.0;1.0;1.0;-0.7039470720310761;1.6893512447463377;0.1717240948813881;;0;0;;NE
2018;BA;Decentralist;Localist;Major;Governor;Local Government;Local Government;2.0;2.0;3.0;1.0;3.0;2.0;-0.0646842966403287;0.9435723843016972;-0.9331673683089384;2.794825837820091;0;0;;NE
2018;BA;Centralist;Centralist;President;Major;Federal Government;Federal Government;2.0;0.0;3.0;2.0;3.0;1.0;0.2904616896878643;1.6893512447463377;0.1717240948813881;-0.2546617771234939;0;0;PSDB/DEM;NE
2018;BA;Centralist;Centralist;President;Major;Federal Government;Federal Government;0.0;0.0;0.0;1.0;1.0;1.0;-0.2067426911716059;0.1977935238570568;2.381507021262041;-0.4071361578706732;0;0;PSDB/DEM;NE
2018;BA;;;No one;Governor;Local Government;Federal Government;0.0;0.0;0.0;1.0;2.0;1.0;1.0717828596098888;-0.5479853365875836;-0.9331673683089384;-0.301576971199549;1;0;;NE
2018;BA;;;No one;All;Federal Government;Federal Government;0.0;2.0;0.0;1.0;1.0;1.0;-0.4908594802341603;0.9435723843016972;-0.9331673683089384;-0.0200858067432181;0;0;;NE
2018;BA;Status Quo;Status Quo;No one;No one;Federal Government;Federal Government;0.0;2.0;2.0;1.0;2.0;2.0;1.3558996486724433;1.6893512447463377;0.1717240948813881;1.0355060599680228;1;0;PSDB/DEM;NE
2018;BA;Decentralist;Regionalist;Governor;President;Federal Government;Federal Government;0.0;3.0;2.0;1.0;2.0;3.0;-0.7749762692967147;0.9435723843016972;0.1717240948813881;0.026829387332837;0;0;Others;NE
2018;BA;Decentralist;Localist;Major;President;Federal Government;Federal Government;0.0;2.0;2.0;1.0;3.0;1.0;0.3614908869535029;1.6893512447463377;0.1717240948813881;0.2614053577131128;1;0;;NE
2018;BA;Decentralist;Localist;Major;Governor;Federal Government;Federal Government;0.0;0.0;1.0;1.0;1.0;1.0;0.0773740978909484;-0.5479853365875836;2.381507021262041;-0.3719497623136318;1;0;PT/Lula;NE
2018;BA;Status Quo;Status Quo;No one;No one;Federal Government;Federal Government;2.0;2.0;3.0;2.0;3.0;2.0;-0.561888677499799;0.9435723843016972;-0.9331673683089384;0.5077101266124023;0;0;;NE
2018;BA;Decentralist;Decentralist;All;President;State Government;Federal Government;1.0;1.0;1.0;1.0;1.0;2.0;0.3614908869535029;-0.5479853365875836;-0.9331673683089384;-0.6534409267699628;0;0;PT/Lula;NE
2018;BA;Status Quo;Status Quo;No one;No one;All Levels;All Levels;0.0;2.0;1.0;2.0;2.0;2.0;2.066191621328829;0.9435723843016972;0.1717240948813881;;1;0;PSDB/DEM;NE
2018;BA;Centralist;Centralist;President;Major;Federal Government;Federal Government;0.0;3.0;2.0;1.0;3.0;3.0;0.9297244650786116;0.9435723843016972;1.276615558071715;1.3873700155384363;0;1;PT/Lula;NE
2018;BA;;;No one;Governor;Federal Government;Federal Government;0.0;1.0;0.0;1.0;1.0;1.0;-0.2777718884372445;0.9435723843016972;-0.9331673683089384;0.3317781488271955;0;0;;NE
2018;BA;Decentralist;Localist;Major;No one;Federal Government;Federal Government;0.0;1.0;1.0;3.0;3.0;2.0;0.7876660705473345;-1.293764197032224;1.276615558071715;-0.301576971199549;1;0;PT/Lula;NE
2018;BA;;;No one;All;Federal Government;Federal Government;0.0;1.0;1.0;1.0;1.0;2.0;1.568987240469359;0.9435723843016972;-0.9331673683089384;0.9182180747778848;0;0;PT/Lula;NE
2018;BA;Decentralist;Localist;Major;President;Local Government;Local Government;0.0;1.0;1.0;1.0;1.0;1.0;0.5035492814847801;1.6893512447463377;0.1717240948813881;;1;1;PT/Lula;NE
2018;BA;Status Quo;Status Quo;No one;No one;Local Government;Local Government;0.0;1.0;0.0;1.0;1.0;1.0;0.7876660705473345;0.9435723843016972;0.1717240948813881;-0.3719497623136318;0;0;Others;NE
2018;BA;Decentralist;Decentralist;No one;President;Federal Government;Federal Government;0.0;2.0;1.0;1.0;2.0;2.0;-0.0646842966403287;1.6893512447463377;0.1717240948813881;1.3873700155384363;0;1;PT/Lula;NE
2018;BA;Centralist;Centralist;President;Major;Federal Government;Federal Government;0.0;2.0;0.0;1.0;1.0;2.0;-0.4908594802341603;0.9435723843016972;-0.9331673683089384;0.5663541192074713;0;0;PT/Lula;NE
2018;BA;Centralist;Centralist;President;No one;Federal Government;All Levels;1.0;1.0;1.0;2.0;1.0;2.0;1.3558996486724433;0.9435723843016972;0.1717240948813881;;1;0;;NE
2018;BA;;;No one;Major;State Government;;1.0;1.0;1.0;1.0;1.0;2.0;1.4979580432037205;0.1977935238570568;0.1717240948813881;;1;0;;NE
2018;BA;Decentralist;Regionalist;Governor;Major;Federal Government;Federal Government;1.0;3.0;1.0;1.0;1.0;3.0;0.148403295156587;0.9435723843016972;0.1717240948813881;1.0355060599680228;0;0;;NE
2018;BA;;;No one;Governor;Federal Government;Local Government;0.0;0.0;0.0;1.0;1.0;1.0;-0.917034663827992;0.9435723843016972;0.1717240948813881;-0.3719497623136318;1;0;PT/Lula;NE
2018;BA;Status Quo;Status Quo;No one;No one;All Levels;All Levels;1.0;1.0;0.0;1.0;1.0;1.0;-0.3488010857028831;0.9435723843016972;-0.9331673683089384;-0.196017784528425;0;0;;NE
2018;BA;Centralist;Centralist;President;No one;State Government;Federal Government;0.0;3.0;2.0;1.0;2.0;3.0;-0.4198302829685217;0.9435723843016972;0.1717240948813881;;0;1;PT/Lula;NE
2018;BA;Decentralist;Decentralist;No one;President;Local Government;Federal Government;1.0;1.0;2.0;2.0;2.0;1.0;-1.1301222556249078;0.9435723843016972;0.1717240948813881;;0;0;;NE
2018;BA;Decentralist;Decentralist;No one;President;Local Government;Federal Government;0.0;2.0;1.0;1.0;2.0;2.0;0.7166368732816959;0.9435723843016972;0.1717240948813881;0.2614053577131128;0;0;PT/Lula;NE
2018;BA;Decentralist;Decentralist;No one;President;Local Government;Local Government;0.0;0.0;1.0;1.0;3.0;1.0;0.4325200842191415;0.9435723843016972;-0.9331673683089384;;0;0;;NE
2018;BA;;;No one;Major;State Government;Federal Government;0.0;3.0;2.0;1.0;1.0;2.0;-1.1301222556249078;0.9435723843016972;1.276615558071715;2.0910979266792635;0;0;PT/Lula;NE
2018;BA;Centralist;Centralist;President;Major;State Government;All Levels;1.0;3.0;3.0;1.0;1.0;2.0;1.3558996486724433;0.1977935238570568;0.1717240948813881;;0;0;PT/Lula;NE
2018;BA;Status Quo;Status Quo;No one;No one;Federal Government;Federal Government;2.0;2.0;2.0;3.0;2.0;2.0;-1.059093058359269;1.6893512447463377;0.1717240948813881;1.621945985918712;1;0;PT/Lula;NE
2018;BA;Decentralist;Localist;Major;No one;Federal Government;Federal Government;1.0;1.0;0.0;1.0;1.0;1.0;-1.4142390446874622;0.9435723843016972;1.276615558071715;-0.196017784528425;1;0;;NE
